x,y,z,r,p,y
0.0437171,-0.0227884,-0.00500363,177.007,-179.687,-179.95
0.0404414,-0.0194793,-0.00295531,176.867,-179.691,179.992
0.0403246,-0.0181961,1.24179e-05,176.951,-179.79,-179.934
0.0401945,-0.0180575,-0.000237612,177.058,-179.758,-179.966
0.0486234,-0.0211433,-0.00409209,177.065,-179.597,-179.897
0.0500053,-0.0262194,-0.00707168,177.068,-179.628,-179.863
0.0518758,-0.0250639,-0.00679098,177.031,-179.603,-179.988
0.0481728,-0.0275103,-0.0043095,177.049,-179.689,-179.92
0.0491736,-0.0264939,-0.00559116,177.05,-179.744,-179.871
0.0502845,-0.0273206,-0.00796126,177.005,-179.623,-179.977
0.0457206,-0.0237447,-0.00914608,177.052,-179.587,-179.948
0.0461457,-0.0266998,-0.0105893,177.074,-179.629,-179.9
0.042492,-0.0240412,-0.00885468,176.989,-179.561,-179.92
0.0420141,-0.0223253,-0.00705781,177.013,-179.7,-179.908
0.0366697,-0.0214888,-0.00576441,177.051,-179.591,-179.998
0.038928,-0.019238,-0.0103704,176.927,-179.536,-179.847
0.0397418,-0.0241357,-0.0145114,177.1,-179.571,-179.836
0.0412632,-0.0236356,-0.012596,176.966,-179.704,-179.902
0.043992,-0.0248319,-0.0144431,177.013,-179.585,-179.871
0.0442251,-0.0252337,-0.0151377,177.044,-179.665,-179.895
0.040512,-0.0223463,-0.0158162,177.05,-179.534,-179.856
0.0443589,-0.0191461,-0.00897403,177.051,-179.71,-179.835
0.0402743,-0.0203508,-0.00884728,176.96,-179.641,-179.868
0.0414081,-0.0189856,-0.00894903,177.05,-179.654,-179.931
0.0402823,-0.0201029,-0.00807551,176.979,-179.687,-179.868
0.0421159,-0.0202417,-0.00680021,177.007,-179.693,-179.875
0.047083,-0.0249452,-0.00490561,176.983,-179.707,-179.901
0.0429092,-0.0223418,-0.00683212,177.091,-179.676,-179.888
0.0483778,-0.0279023,-0.00403411,177.105,-179.778,-179.847
0.0447183,-0.0244876,-0.00335844,176.97,-179.682,-179.927
0.0421072,-0.0242278,-0.00460049,177.086,-179.739,-179.833
0.0418378,-0.0225143,-0.00923553,177.044,-179.623,-179.882
0.0432796,-0.0202237,-0.00557496,176.995,-179.631,-179.87
0.0434935,-0.0230319,-0.00951795,176.992,-179.657,-179.885
0.0518,-0.0291008,-0.0129627,177.162,-179.677,-179.91
0.0489514,-0.0306945,-0.00980254,177.025,-179.704,-179.928
0.0487571,-0.0268493,-0.00988536,177.025,-179.573,-179.796
0.0508897,-0.0240471,-0.0104239,177.069,-179.596,-179.834
0.0459881,-0.0231298,-0.0165077,177.034,-179.627,-179.772
0.0454104,-0.0226692,-0.0104479,177.004,-179.493,-179.924
0.0433807,-0.0237173,-0.00830872,177.087,-179.694,-179.823
0.0444353,-0.0236024,-0.00406318,177.075,-179.629,-179.855
0.0449923,-0.0247435,-0.00552348,177.088,-179.592,-179.929
0.042718,-0.0247416,-0.00994324,177.099,-179.509,-179.925
0.0456267,-0.0244622,-0.0122491,177.018,-179.665,-179.909
0.049106,-0.0283217,-0.00840096,177.076,-179.623,-179.978
0.0462788,-0.0286219,-0.00925662,177.05,-179.626,-179.933
0.0483268,-0.0261551,-0.0111663,177.109,-179.618,-179.957
0.0453967,-0.0228604,-0.0127434,176.996,-179.595,-179.894
0.0458611,-0.0188193,-0.0106576,176.979,-179.627,-179.836
0.038491,-0.0170374,-0.0111125,176.985,-179.6,-179.906
0.036556,-0.0222181,-0.0115111,177.051,-179.684,-179.828
0.0377213,-0.0226781,-0.0121734,177.045,-179.737,-179.829
0.0402006,-0.0255815,-0.0165253,177.122,-179.657,-179.893
0.0484756,-0.0265407,-0.016924,177.042,-179.638,-179.855
0.0479063,-0.0326565,-0.0177476,177.046,-179.584,-179.732
0.0507094,-0.0296182,-0.0171606,177.168,-179.485,-179.759
0.0494622,-0.0288609,-0.0147822,177.108,-179.65,-179.872
0.0525813,-0.0252803,-0.0134989,177.017,-179.594,-179.906
0.0454979,-0.0205025,-0.00830828,176.907,-179.632,-179.935
0.0452233,-0.0200504,-0.00459247,176.981,-179.736,-179.916
0.0439441,-0.0166332,-0.00486789,176.885,-179.551,-179.934
0.0381519,-0.0156386,-0.0043013,176.98,-179.743,-179.914
0.0406609,-0.0162825,-0.00512978,176.948,-179.655,-179.955
0.0365626,-0.0181584,-0.00839356,176.959,-179.631,-179.833
0.0387431,-0.0218225,-0.00932476,177.033,-179.829,-179.87
0.036743,-0.0247761,-0.00503524,177.06,-179.693,-179.894
0.0333205,-0.0237127,-0.00705619,176.897,-179.77,-179.897
0.0329061,-0.0230333,-0.00770293,176.929,-179.684,-179.857
0.0374353,-0.0247091,-0.00364791,177.022,-179.758,-179.997
0.0370618,-0.0249435,-0.00505119,176.966,-179.716,-179.893
0.04621,-0.0246356,-0.0108708,177.243,-179.88,-179.77
0.0483641,-0.0255974,-0.00773234,176.929,-179.595,179.938
0.0561708,-0.0247668,-0.00896181,177.1,-179.742,-179.902
0.0582091,-0.024035,-0.0102002,177.062,-179.57,-179.877
0.0559567,-0.0215358,-0.0129966,177.1,-179.555,-179.878
0.0532227,-0.0197387,-0.009196,177.061,-179.569,-179.791
0.0467092,-0.0165476,-0.0101323,176.99,-179.562,-179.829
0.0461644,-0.0156946,-0.0072575,177.087,-179.577,-179.82
0.0418688,-0.0179117,-0.00979289,177.088,-179.595,-179.863
0.0430521,-0.0217167,-0.011536,177.025,-179.621,-179.834
0.0376825,-0.0234161,-0.0120637,177.035,-179.593,-179.947
0.035668,-0.0220766,-0.0131005,177.011,-179.666,-179.798
0.0408729,-0.0246123,-0.0113354,177.116,-179.69,-179.811
0.042219,-0.0241485,-0.0127713,176.947,-179.605,-179.888
0.0430042,-0.0289703,-0.0127805,177.012,-179.688,-179.893
0.045874,-0.0270586,-0.0123433,177.011,-179.612,-179.933
0.0458991,-0.0227653,-0.0115604,177.014,-179.52,-179.894
0.0440823,-0.0249128,-0.0142152,177.069,-179.65,-179.826
0.0456563,-0.0196995,-0.0127726,176.978,-179.645,-179.827
0.0445169,-0.0241517,-0.0128977,177.054,-179.734,-179.768
0.0460824,-0.0241103,-0.00777775,176.955,-179.523,-179.98
0.0448372,-0.0233222,-0.00590814,176.963,-179.622,-179.846
0.0419185,-0.0237841,-0.0012221,176.955,-179.622,-179.896
0.0425501,-0.0219321,-0.00598852,176.888,-179.666,179.977
0.0438572,-0.022297,-0.00734199,176.95,-179.588,-179.941
0.0437818,-0.020164,-0.00526788,176.971,-179.746,-179.967
0.047365,-0.0208264,-0.00218256,177.01,-179.643,-179.916
0.0430854,-0.0209382,-0.000522682,177.008,-179.646,-179.972
0.0441252,-0.0195427,-0.00729071,177.065,-179.664,-179.909
0.0436164,-0.0208469,-0.00807321,176.991,-179.635,-179.955
0.0436266,-0.0228312,-0.0115284,177.057,-179.611,-179.933
0.0414698,-0.0253796,-0.00591576,177.054,-179.617,-179.887
0.0416511,-0.0203218,-0.0064347,176.996,-179.695,-179.996
0.0466133,-0.020771,-0.00625021,176.923,-179.632,-179.886
0.0471848,-0.0241147,-0.0114388,177.088,-179.631,-179.914
0.0433867,-0.0250099,-0.00784064,176.923,-179.689,-179.9
0.0448072,-0.0242747,-0.00962304,177.105,-179.66,-179.823
0.0414985,-0.0228691,-0.00739456,177.005,-179.636,-179.909
0.0411582,-0.0235462,-0.00621645,177.05,-179.576,-179.925
0.0412185,-0.0239003,-0.00875571,176.986,-179.583,-179.964
0.0394023,-0.0277693,-0.00870368,176.998,-179.664,-179.865
0.0471231,-0.0289254,-0.00334142,177.029,-179.769,-179.962
0.0478447,-0.0292493,-0.00988637,177.029,-179.621,-179.934
0.0478745,-0.026944,-0.00919625,176.955,-179.576,-179.931
0.0474258,-0.0279353,-0.00604946,177.11,-179.733,-179.905
0.0415296,-0.0227411,-0.00458875,177.065,-179.772,-179.971
0.0446052,-0.0202763,-0.00853167,177.079,-179.649,-179.876
0.0382461,-0.021452,-0.011025,176.939,-179.639,-180
0.0386034,-0.0176623,-0.0135237,176.916,-179.755,-179.83
0.0396604,-0.0212736,-0.0128857,177.071,-179.634,-179.818
0.0428898,-0.0217148,-0.00618941,177.04,-179.772,-179.895
0.0480245,-0.0234013,-0.00674874,177.054,-179.639,-179.868
0.0482661,-0.0231565,-0.0038978,177.02,-179.682,-179.929
0.0436673,-0.018931,-0.00797222,176.947,-179.579,-179.85
0.0417976,-0.0197914,-0.00865102,176.997,-179.75,-179.875
0.0392349,-0.0209365,-0.00910376,177.001,-179.666,-179.823
0.039645,-0.0226075,-0.00923036,177.033,-179.672,-179.854
0.0434,-0.0280985,-0.00906438,177.065,-179.692,-179.918
0.0436506,-0.0247361,-0.00850776,176.965,-179.724,-179.841
0.0486557,-0.0258901,-0.0108646,176.933,-179.393,-179.921
0.0445237,-0.0296937,-0.00887861,177.085,-179.7,-179.992
0.0461914,-0.027171,-0.00470498,177.024,-179.586,-179.866
0.0451585,-0.0297334,-0.00468557,177.101,-179.653,-179.908
0.0437865,-0.0277069,-0.00946505,177.025,-179.599,-179.914
0.0404836,-0.0262219,-0.0139429,176.999,-179.476,-179.932
0.0431197,-0.0248979,-0.0115252,177.058,-179.691,-179.907
0.0459867,-0.0228389,-0.00903176,176.974,-179.563,-179.828
0.0466516,-0.022715,-0.010533,177.044,-179.703,-179.975
0.0493442,-0.0233053,-0.0125314,177.049,-179.608,-179.806
0.0426145,-0.0251212,-0.0152019,176.984,-179.807,-179.864
0.0431887,-0.0289662,-0.0114621,177.111,-179.678,-179.829
0.0446171,-0.0271592,-0.0129221,177.013,-179.671,-179.892
0.0434848,-0.0245754,-0.00958689,176.928,-179.481,-179.955
0.0444432,-0.0245735,-0.0113011,176.944,-179.728,-179.921
0.042205,-0.0261286,-0.00811892,176.933,-179.5,179.898
0.04717,-0.0262583,-0.00880452,177.056,-179.56,-179.9
0.0483732,-0.0226283,-0.00840687,177.026,-179.589,-179.875
0.0491338,-0.0252954,-0.00602892,177.044,-179.61,-179.968
0.0459287,-0.0256145,-0.0062147,177.046,-179.539,-179.928
0.0425567,-0.0254293,-0.00654341,176.985,-179.525,-179.952
0.0370749,-0.0251605,-0.0131404,176.994,-179.536,-179.917
0.0387251,-0.0224033,-0.00802429,177.007,-179.684,-179.88
0.0383619,-0.0230387,-0.00843606,176.959,-179.634,-179.915
0.0397213,-0.0214982,-0.00896513,177,-179.754,-179.834
0.0443042,-0.0197727,-0.00724772,176.984,-179.719,-179.944
0.0488984,-0.0182044,-0.00835354,177.091,-179.777,-179.829
0.0483415,-0.0188236,-0.00788632,177.006,-179.661,-179.864
0.0463246,-0.0207532,-0.00638524,177.059,-179.524,-179.857
0.0461528,-0.0199504,-0.00999824,176.992,-179.619,-179.877
0.046878,-0.0223465,-0.00934513,177.04,-179.479,-179.865
0.0488536,-0.025189,-0.0130077,177.086,-179.681,-179.829
0.047472,-0.0221745,-0.0151019,176.989,-179.663,-179.762
0.0472371,-0.0244924,-0.0154674,176.974,-179.77,-179.821
0.0475508,-0.0221729,-0.0199205,177.038,-179.624,-179.766
0.0433992,-0.0254608,-0.0179753,177.013,-179.646,-179.751
0.0425805,-0.0250224,-0.0108256,177.001,-179.66,-179.979
0.0436384,-0.0282298,-0.00326029,177.095,-179.648,-179.943
0.0429949,-0.0305049,-0.00409139,177.044,-179.639,179.98
0.0441263,-0.0301736,-0.00338571,177.104,-179.671,-179.951
0.0433549,-0.0274615,-0.00518658,177.007,-179.616,-179.877
0.0481496,-0.0267252,-0.00665875,177.11,-179.539,-179.998
0.0501275,-0.0266431,-0.0090188,177.1,-179.604,-179.814
0.0495938,-0.0248447,-0.00953435,176.952,-179.544,-179.936
0.0504082,-0.0259776,-0.00688109,177.077,-179.566,-179.987
0.0515117,-0.024433,-0.00436933,177.126,-179.642,-179.895
0.0519023,-0.0264164,-0.00589767,177.072,-179.574,-179.978
0.049035,-0.0245944,-0.00833164,177.091,-179.5,-179.915
0.0454027,-0.0244699,-0.0084063,177.034,-179.615,-179.871
0.0438639,-0.0242424,-0.00525085,177.012,-179.673,-179.925
0.0467253,-0.0277388,-0.00632479,177.054,-179.658,-179.922
0.0456372,-0.0235828,-0.00784554,176.985,-179.701,-179.978
0.0422749,-0.0213363,-0.00540886,177.052,-179.599,-179.843
0.0413377,-0.0205776,-0.00835794,176.977,-179.698,-179.902
0.0428732,-0.0168217,-0.0130362,177.069,-179.682,-179.793
0.0359764,-0.0196435,-0.0114703,176.966,-179.709,-179.924
0.0386727,-0.0230367,-0.00933689,177.096,-179.659,-179.844
0.0419427,-0.0264864,-0.00770503,177.001,-179.612,-179.862
0.0452951,-0.0268811,-0.00434721,177.087,-179.718,-179.954
0.0502657,-0.0280985,-0.00572886,177.088,-179.622,-179.867
0.0496282,-0.031725,-0.00813685,177.056,-179.634,-179.923
0.0437999,-0.0277452,-0.0068008,177.002,-179.583,-179.908
0.0451249,-0.027392,-0.00830913,176.963,-179.695,-179.85
0.0452856,-0.0267041,-0.0101769,177.017,-179.619,-179.863
0.0470997,-0.0244342,-0.012041,177.032,-179.746,-179.803
0.0484906,-0.0223485,-0.014372,177.073,-179.585,-179.888
0.0488457,-0.021432,-0.0141319,177.017,-179.61,-179.87
0.0488556,-0.0247623,-0.00865662,177.087,-179.676,-179.962
0.0462267,-0.0234871,-0.00959722,177.079,-179.657,-179.91
0.0443446,-0.018892,-0.00899631,176.99,-179.63,-179.885
0.0454938,-0.0207118,-0.0132648,177.003,-179.526,-179.924
0.0432273,-0.0275513,-0.0131474,176.944,-179.614,-179.802
0.0417392,-0.0256708,-0.0149548,177.006,-179.626,-179.758
0.0454413,-0.0246588,-0.020509,177.035,-179.595,-179.833
0.0461162,-0.0286929,-0.0148885,177.037,-179.501,-179.858
0.0455565,-0.0288213,-0.0114596,177.02,-179.609,-179.934
0.0456617,-0.0272114,-0.00482482,176.92,-179.487,-179.909
0.0465756,-0.0251538,-0.00546823,177.068,-179.849,-179.902
0.0437818,-0.0245987,-0.00132628,177.023,-179.608,-179.987
0.0436981,-0.0248376,-0.000245215,177.003,-179.753,-179.89
0.0445381,-0.0259782,-0.00132513,177.002,-179.611,-179.951
0.0450358,-0.0262416,-0.00589293,177.021,-179.684,-179.877
0.0449444,-0.0222098,-0.00403559,176.904,-179.641,179.973
0.047502,-0.0218251,-0.00481689,177.145,-179.718,179.985
0.0468047,-0.0215246,-0.00389311,177.014,-179.685,-179.939
0.0454358,-0.0238552,-0.00570042,177.05,-179.727,-179.874
0.0444255,-0.0236938,-0.00756064,177.076,-179.645,-179.953
0.0419299,-0.0239439,-0.0125724,176.982,-179.543,-179.924
0.0415583,-0.0291266,-0.0192043,177.08,-179.62,-179.883
0.038537,-0.0242991,-0.0195551,176.946,-179.608,-179.802
0.0451463,-0.0246964,-0.0202529,176.994,-179.524,-179.837
0.0493034,-0.0239375,-0.0183048,177.068,-179.654,-179.806
0.0502519,-0.0234244,-0.0176855,177.035,-179.566,-179.818
0.0526946,-0.0255415,-0.012318,177.11,-179.711,-179.886
0.0513527,-0.023359,-0.0109601,176.976,-179.485,-179.831
0.0513933,-0.0205499,-0.00670863,177.073,-179.62,-179.887
0.0507813,-0.020313,-0.00551737,177.071,-179.71,-179.834
0.0527646,-0.0201633,-0.00558141,177.117,-179.575,-179.814
0.0519942,-0.0222228,-0.00422593,177.143,-179.609,-179.854
0.0511892,-0.0207837,-0.00786949,177.06,-179.621,-179.859
0.050357,-0.0230583,-0.00984705,176.968,-179.577,-179.864
0.0464332,-0.0245395,-0.00888651,176.94,-179.605,-179.993
0.0436894,-0.0256737,-0.00666947,176.93,-179.526,-179.987
0.0399588,-0.0251201,-0.00606249,177.034,-179.562,-179.898
0.0413459,-0.0229521,-0.00697841,177.02,-179.604,-179.891
0.0389598,-0.023337,-0.00645813,176.952,-179.724,-179.909
0.0375211,-0.0211678,-0.00864932,177.001,-179.535,-179.931
0.0381976,-0.0221722,-0.00836204,176.922,-179.637,-179.98
0.0371401,-0.0244331,-0.0101762,176.979,-179.663,-179.902
0.0401355,-0.025354,-0.0117341,176.95,-179.588,-179.857
0.040044,-0.0273,-0.0116904,177.036,-179.746,-179.862
0.0431544,-0.024599,-0.0123814,176.877,-179.454,-179.886
0.0418614,-0.0274469,-0.0126091,177.093,-179.785,-179.828
0.0460353,-0.0253361,-0.0183097,177.032,-179.553,-179.822
0.0487014,-0.0214062,-0.0218611,176.984,-179.698,-179.804
0.0500809,-0.0215393,-0.0148166,177.048,-179.547,-179.907
0.0504196,-0.0177899,-0.0165276,177.037,-179.619,-179.765
0.045889,-0.0229429,-0.0117567,177.057,-179.653,-179.836
0.0397997,-0.0226617,-0.00461604,177.079,-179.889,-179.835
0.0429474,-0.0227148,-0.00421311,177.011,-179.694,-179.903
0.0428338,-0.0248782,-0.00366706,176.968,-179.67,-179.877
0.0449851,-0.026542,-0.00282424,177.005,-179.676,179.992
0.0470429,-0.027777,-0.00740303,177.066,-179.594,-179.813
0.0461,-0.0284011,-0.0097132,176.927,-179.56,-179.894
0.0488957,-0.0281099,-0.0135806,177.046,-179.537,-179.848
0.0497888,-0.0277616,-0.015454,177.092,-179.55,-179.884
0.0464587,-0.02786,-0.0122941,177.154,-179.608,-179.924
0.0463517,-0.0235418,-0.0112332,177.009,-179.672,-179.857
0.0481688,-0.0252116,-0.00339271,177.016,-179.643,-179.936
0.0475311,-0.02223,-0.00411154,177.047,-179.651,-179.88
0.0498366,-0.0212173,-0.00439729,177.002,-179.653,-179.941
0.0519172,-0.0236726,-0.00892023,177.026,-179.646,-179.836
0.0478194,-0.0211313,-0.010164,177.04,-179.6,-179.992
0.0530967,-0.0228244,-0.0139259,177.103,-179.492,-179.814
0.0550157,-0.0247624,-0.00874802,177.152,-179.621,-179.909
0.0527855,-0.0252831,-0.00773864,177.095,-179.62,-179.925
0.0463627,-0.0264295,-0.00994878,177.087,-179.641,-179.887
0.0414693,-0.0262489,-0.0104507,177.03,-179.715,-179.807
0.0404662,-0.0246796,-0.0116928,177.113,-179.672,-179.876
0.0437652,-0.0207101,-0.0136424,176.914,-179.722,-179.839
0.0460025,-0.0227284,-0.0155557,177.015,-179.599,-179.847
0.0441964,-0.0240948,-0.0112049,176.999,-179.682,-179.846
0.0421993,-0.0269834,-0.013454,177.023,-179.63,-179.877
0.0428833,-0.0278559,-0.0117459,177.168,-179.705,-179.895
0.0436448,-0.0258793,-0.0142485,177.012,-179.594,-179.873
0.050176,-0.0234197,-0.0130603,177.204,-179.682,-179.887
0.0547105,-0.0180421,-0.014681,177.002,-179.58,-179.803
0.0558695,-0.0162359,-0.0140755,177.016,-179.501,-179.849
0.0524328,-0.0167969,-0.0134619,176.879,-179.481,-179.86
0.0471231,-0.0159332,-0.014669,176.977,-179.582,-179.793
0.0453634,-0.0200436,-0.0138245,176.937,-179.575,-179.805
0.0437717,-0.0258225,-0.00878021,177.066,-179.668,-179.905
0.0394658,-0.0266637,-0.00498148,176.959,-179.709,-179.848
0.0399038,-0.0281497,-0.00469289,177.044,-179.616,-179.977
0.0386614,-0.0226283,-0.00552214,176.876,-179.685,-179.864
0.044588,-0.0224767,-0.00927066,177.072,-179.581,-179.848
0.0424616,-0.0217598,-0.00896252,177.047,-179.655,-179.917
0.0462192,-0.022631,-0.00721517,177.035,-179.678,-179.952
0.0484317,-0.0249062,-0.0098813,176.971,-179.535,-179.991
0.0507627,-0.0209261,-0.00789678,177.034,-179.642,-179.796
0.0558013,-0.0259907,-0.00411825,177.132,-179.665,-179.973
0.0518093,-0.0211735,-0.005992,177.097,-179.607,-179.891
0.047643,-0.0228843,-0.00584095,177.051,-179.711,-179.889
0.0415804,-0.021854,-0.0126861,177.087,-179.693,-179.838
0.0431378,-0.0235752,-0.0111183,176.998,-179.592,-179.914
0.0411722,-0.0239991,-0.00765936,176.996,-179.637,-179.897
0.0427786,-0.0246729,-0.00472079,177.077,-179.744,-179.881
0.0406281,-0.0229829,-0.00657887,177.002,-179.567,-179.96
0.0421397,-0.0233859,-0.00865856,177.056,-179.673,-179.94
0.0426784,-0.0212859,-0.00687206,177.052,-179.648,-179.921
0.0458235,-0.0232487,-0.00856013,177.133,-179.53,-179.898
0.0455778,-0.0207701,-0.00828603,177.086,-179.661,-179.778
0.0430349,-0.0193769,-0.00580869,177.06,-179.63,-179.909
0.0425237,-0.0225364,-0.0107767,177.077,-179.638,-179.905
0.0435997,-0.0213383,-0.0108042,176.958,-179.544,-179.909
0.0429965,-0.0207282,-0.0131192,177.038,-179.722,-179.826
0.0478016,-0.0239795,-0.0127393,177.028,-179.509,-179.886
0.050434,-0.0222993,-0.0123643,177.06,-179.65,-179.929
0.045457,-0.0209749,-0.00600144,176.921,-179.771,-179.81
0.0433293,-0.0265639,-0.00609553,176.984,-179.658,-179.915
0.0456505,-0.0224386,-0.00674447,176.95,-179.66,-179.854
0.0449176,-0.0233984,-0.0101768,176.991,-179.616,-179.818
0.0457671,-0.02264,-0.0121474,176.989,-179.619,-179.894
0.0450622,-0.0198446,-0.0117786,177.01,-179.532,-179.802
0.0500084,-0.0198906,-0.00924169,176.979,-179.603,-179.898
0.0515048,-0.0240894,-0.00412043,177.149,-179.626,-179.913
0.0446155,-0.023363,-0.00563752,176.925,-179.671,-179.899
0.0493047,-0.0230905,-0.0094739,177.039,-179.604,-179.911
0.0434108,-0.0246621,-0.0140718,176.971,-179.63,-179.871
0.0460645,-0.0238359,-0.0144403,177.031,-179.654,-179.866
0.0412475,-0.0240351,-0.014526,177.026,-179.681,-179.817
0.0452897,-0.0276034,-0.00837224,177.033,-179.644,-179.916
0.045409,-0.0266304,-0.00883552,177.049,-179.548,-179.884
0.0506034,-0.0262413,-0.00435383,177.11,-179.684,-179.914
0.0497215,-0.0252374,-0.00242602,177.064,-179.615,-179.813
0.0443989,-0.022635,-0.00295762,177.097,-179.651,-179.929
0.0451612,-0.0241087,-0.00340506,177.05,-179.634,-179.893
0.045769,-0.0225831,-0.00402613,177.005,-179.659,-179.964
0.04935,-0.0200066,-0.00806667,177.126,-179.654,-179.841
0.0492381,-0.0199896,-0.0144191,177.014,-179.62,-179.843
0.0504323,-0.028305,-0.0144382,176.99,-179.555,-179.843
0.0401204,-0.0313426,-0.0118335,177.091,-179.72,-179.878
0.040408,-0.0317747,-0.0046868,177.133,-179.756,-179.93
0.0428917,-0.0297991,-0.00622841,176.999,-179.683,179.928
0.0464747,-0.0234234,-0.00514947,176.998,-179.574,-179.89
0.0455812,-0.0251856,-0.00525152,177.05,-179.663,-179.931
0.0474358,-0.0237283,-0.00689487,177.006,-179.668,-179.815
0.0478503,-0.0189902,-0.0118136,176.982,-179.599,-179.773
0.0462144,-0.0211584,-0.00931512,177.118,-179.681,-179.861
0.0496153,-0.0231156,-0.0071748,176.961,-179.496,-179.9
0.0489609,-0.0224386,-0.0118472,177.077,-179.653,-179.849
0.0466671,-0.0214121,-0.0105587,177.045,-179.612,-179.798
0.0445125,-0.0226771,-0.0111697,177.058,-179.812,-179.897
0.0402348,-0.0251172,-0.00809179,177.008,-179.732,-179.899
0.0450838,-0.0211615,-0.0130915,177.005,-179.673,-179.868
0.0432156,-0.0227568,-0.0133395,177.049,-179.471,-179.897
0.0451956,-0.0223166,-0.0142964,177.015,-179.683,-179.844
0.0508947,-0.0227293,-0.0133717,177.135,-179.764,-179.829
0.0573597,-0.0250577,-0.0160068,177.035,-179.517,-179.724
0.0505522,-0.0295248,-0.0125742,177.238,-179.624,-179.887
0.0510905,-0.0285506,-0.00904942,177.068,-179.539,-179.862
0.0485799,-0.028857,-0.00521905,177.068,-179.622,-179.913
0.0436397,-0.0284485,-0.000717021,177.103,-179.731,179.984
0.0445024,-0.0275809,-0.00122729,176.944,-179.701,-179.969
0.0462585,-0.0252485,-0.00241934,177.047,-179.667,-179.963
0.0442269,-0.0241466,-0.00732931,177.166,-179.784,-179.855
0.0492918,-0.0222332,-0.00818306,177.051,-179.587,-179.824
0.0504819,-0.0251302,-0.0108549,177.03,-179.632,-179.832
0.0542748,-0.0247463,-0.010662,177.011,-179.508,-179.883
0.0520502,-0.0278471,-0.0112864,177.051,-179.655,-179.894
0.0456131,-0.02364,-0.0179893,177.054,-179.622,-179.907
0.0476924,-0.0273666,-0.0192874,177.064,-179.553,-179.756
0.0465683,-0.020256,-0.0112993,176.921,-179.683,-179.927
0.0519179,-0.0216679,-0.00827327,177.185,-179.628,-179.912
0.0505484,-0.0218721,-0.00718909,177.026,-179.593,-179.957
0.0472311,-0.0262346,-0.00636519,177.103,-179.607,-179.887
0.0463244,-0.0279534,-0.00675281,177.037,-179.624,-179.976
0.0460317,-0.0281359,-0.0114022,177.072,-179.588,-179.896
0.0391044,-0.0255381,-0.0162922,177.033,-179.596,-179.892
0.0395414,-0.0248288,-0.0147196,177.15,-179.668,-179.85
0.0364174,-0.0226338,-0.0123519,176.95,-179.734,-179.858
0.0389754,-0.0241255,-0.00718182,177.032,-179.672,-179.922
0.0429843,-0.0272246,-0.0109614,177.103,-179.577,-179.84
0.0452811,-0.0267504,-0.00552664,177.042,-179.647,-179.936
0.0491846,-0.0291229,-0.00548914,177.073,-179.579,-179.867
0.0457855,-0.0254964,-0.00582447,176.934,-179.49,-179.916
0.0460278,-0.0248003,-0.0012766,176.956,-179.557,-179.955
0.0453362,-0.0221492,-0.004242,177.12,-179.535,-179.937
0.0439504,-0.0205278,-0.000789095,177.081,-179.586,-179.932
0.0434362,-0.0218732,-0.00447778,176.972,-179.568,-179.977
0.0433084,-0.0220568,-0.00761521,176.982,-179.567,-179.884
0.044136,-0.0194335,-0.00806763,177.006,-179.721,-179.93
0.0472446,-0.0222849,-0.0113055,176.927,-179.462,-179.961
0.0450341,-0.0225104,-0.0140754,177.031,-179.647,-179.912
0.042866,-0.0212806,-0.0124268,177.005,-179.599,-179.856
0.0424333,-0.0208147,-0.0114233,177.104,-179.761,-179.805
0.0420689,-0.0217267,-0.0163481,177.021,-179.651,-179.823
0.0379615,-0.0206864,-0.0196008,176.966,-179.651,-179.85
0.0413055,-0.0228849,-0.0155073,176.979,-179.748,-179.766
0.046983,-0.0243772,-0.0131188,177.037,-179.582,-179.827
0.0526083,-0.0244707,-0.00904186,177.022,-179.739,-179.875
0.0537015,-0.0255532,-0.00508896,177.017,-179.578,-179.868
0.0552144,-0.0297713,-0.00855684,177.22,-179.69,-179.905
0.0493666,-0.0307561,-0.00247849,177.106,-179.653,-179.99
0.0514044,-0.0318552,-0.00484466,177.07,-179.654,-179.928
0.0488696,-0.0298414,-0.00243449,177.001,-179.645,-179.977
0.0534984,-0.0298377,-0.00801272,177.069,-179.603,-179.989
0.0521277,-0.0246856,-0.0102754,177.053,-179.623,-179.871
0.0486204,-0.0217773,-0.0132693,177.087,-179.664,-179.835
0.0482242,-0.0210519,-0.00733708,177.244,-179.693,-179.824
0.0439421,-0.0181374,0.00102176,177.053,-179.586,-179.776
0.0437433,-0.0184467,0.0064908,177.083,-179.659,-179.86
0.0426997,-0.0184546,0.00474885,177.1,-179.798,-179.894
0.0382297,-0.0246181,0.00214215,177.027,-179.819,-179.88
0.0426144,-0.0247318,-0.00161653,177.099,-179.74,-179.806
0.0427076,-0.0232166,-0.00317623,177.011,-179.7,-179.853
0.0474863,-0.0239784,-0.00822906,177.024,-179.567,-179.822
0.0514099,-0.0271679,-0.0137711,176.984,-179.55,-179.811
0.0506336,-0.0297354,-0.0150351,177.027,-179.601,-179.786
0.0539999,-0.0318784,-0.01351,177.074,-179.645,-179.737
0.0454343,-0.0283922,-0.0101655,177.036,-179.755,-179.791
0.0470268,-0.0264254,-0.0100648,176.98,-179.689,-179.769
0.0496799,-0.0247811,-0.012357,177.027,-179.7,-179.87
0.0487105,-0.0245568,-0.00906543,176.953,-179.669,-179.737
