x,y,z,r,p,y
0.0409619,-0.0197059,-0.00175571,176.953,-179.79,-179.93
0.0405648,-0.0192286,-0.00150525,177.061,-179.76,-179.966
0.0467504,-0.0211137,-0.00408963,177.068,-179.596,-179.895
0.048357,-0.0247536,-0.00626498,177.072,-179.63,-179.863
0.0501991,-0.0244323,-0.00629341,177.034,-179.603,-179.986
0.047891,-0.0264597,-0.00453391,177.053,-179.69,-179.923
0.0485831,-0.0259152,-0.00546593,177.05,-179.743,-179.872
0.0495795,-0.0267053,-0.00722866,177.003,-179.622,-179.977
0.0464813,-0.0242929,-0.0083308,177.051,-179.587,-179.948
0.046634,-0.0262913,-0.00959324,177.072,-179.629,-179.897
0.0439038,-0.0245501,-0.00855667,176.99,-179.56,-179.92
0.0430905,-0.0232193,-0.00732033,177.014,-179.699,-179.909
0.038941,-0.0224975,-0.006252,177.052,-179.59,-179.999
0.0401697,-0.020479,-0.00962344,176.929,-179.537,-179.85
0.0406063,-0.0235866,-0.0128462,177.103,-179.572,-179.841
0.0413931,-0.0234844,-0.0118585,176.969,-179.706,-179.904
0.0434391,-0.0243803,-0.0134139,177.016,-179.585,-179.872
0.043721,-0.0247798,-0.0141462,177.044,-179.665,-179.895
0.0412262,-0.0227362,-0.0148979,177.051,-179.535,-179.855
0.0437125,-0.0203786,-0.0100578,177.048,-179.708,-179.839
0.0409327,-0.0208932,-0.00970184,176.96,-179.64,-179.867
0.0415939,-0.0197721,-0.00960109,177.052,-179.655,-179.928
0.0406839,-0.0203689,-0.00876563,176.983,-179.688,-179.866
0.041838,-0.0204056,-0.00761234,177.008,-179.693,-179.878
0.0455089,-0.0238891,-0.00597297,176.986,-179.706,-179.899
0.0428244,-0.022131,-0.00715017,177.095,-179.676,-179.885
0.0466987,-0.026237,-0.00497369,177.104,-179.779,-179.847
0.0443751,-0.0241863,-0.00425195,176.971,-179.683,-179.925
0.0424643,-0.0239473,-0.00499993,177.088,-179.739,-179.835
0.0422406,-0.0226623,-0.00842408,177.041,-179.621,-179.878
0.0431538,-0.0210403,-0.00591248,176.997,-179.631,-179.872
0.0434078,-0.0228239,-0.00876844,176.991,-179.656,-179.879
0.0495711,-0.0273074,-0.0116009,177.161,-179.676,-179.904
0.0479813,-0.0290573,-0.00958886,177.024,-179.701,-179.922
0.0481649,-0.0265758,-0.00977059,177.028,-179.573,-179.795
0.0499448,-0.0245128,-0.0102146,177.07,-179.597,-179.835
0.0466989,-0.0234378,-0.0148394,177.037,-179.627,-179.777
0.0462172,-0.0232404,-0.0106907,177.005,-179.493,-179.926
0.0444874,-0.0238239,-0.00904725,177.085,-179.696,-179.825
0.0449648,-0.0237405,-0.00570902,177.075,-179.628,-179.857
0.0453359,-0.0244974,-0.00638806,177.087,-179.592,-179.927
0.043789,-0.0244682,-0.00946401,177.098,-179.508,-179.922
0.0456469,-0.0243195,-0.0113187,177.016,-179.662,-179.905
0.0481753,-0.0273582,-0.00856179,177.073,-179.623,-179.981
0.0463701,-0.0278296,-0.00914512,177.052,-179.626,-179.933
0.0478824,-0.0262502,-0.0106404,177.109,-179.619,-179.961
0.0458965,-0.0237835,-0.0119339,176.997,-179.597,-179.896
0.0460953,-0.0205755,-0.0105809,176.981,-179.629,-179.837
0.0406703,-0.0187802,-0.0108688,176.987,-179.602,-179.908
0.0386643,-0.0220488,-0.011139,177.053,-179.683,-179.83
0.0388498,-0.0223402,-0.0117286,177.045,-179.736,-179.826
0.0403663,-0.0244443,-0.0150706,177.124,-179.657,-179.891
0.0463744,-0.0254368,-0.0157479,177.041,-179.638,-179.853
0.0466136,-0.0300134,-0.0165534,177.045,-179.585,-179.728
0.0491443,-0.0282977,-0.0163566,177.165,-179.481,-179.756
0.0486347,-0.028072,-0.0148172,177.106,-179.647,-179.868
0.0511709,-0.0257115,-0.013908,177.02,-179.593,-179.899
0.0463022,-0.0222609,-0.00993334,176.909,-179.63,-179.933
0.0457799,-0.0215605,-0.00677017,176.984,-179.735,-179.914
0.0448087,-0.0187186,-0.00646532,176.888,-179.552,-179.937
0.0402428,-0.0174287,-0.00559674,176.982,-179.744,-179.914
0.041546,-0.017507,-0.0059353,176.952,-179.655,-179.956
0.0383963,-0.0184507,-0.00817943,176.959,-179.633,-179.832
0.0393193,-0.0210213,-0.0089664,177.033,-179.828,-179.867
0.0376135,-0.0234828,-0.00581931,177.059,-179.691,-179.894
0.0347373,-0.0230129,-0.00723507,176.897,-179.769,-179.894
0.0340071,-0.0226567,-0.00776938,176.927,-179.684,-179.856
0.0369063,-0.0242145,-0.00482681,177.021,-179.759,-179.994
0.0366994,-0.0244839,-0.00564863,176.966,-179.717,-179.892
0.0433005,-0.0240658,-0.00999355,177.242,-179.879,-179.769
0.0456368,-0.0252001,-0.00781541,176.931,-179.595,179.938
0.0519918,-0.0247043,-0.00877998,177.1,-179.739,-179.908
0.0546606,-0.0241358,-0.00973102,177.064,-179.57,-179.876
0.0540881,-0.0221717,-0.0119285,177.102,-179.555,-179.882
0.0526014,-0.0206525,-0.00926407,177.061,-179.568,-179.794
0.0481023,-0.0179566,-0.00990105,176.991,-179.562,-179.827
0.0473973,-0.0169187,-0.00775009,177.086,-179.575,-179.814
0.0440148,-0.0180778,-0.00940696,177.086,-179.592,-179.861
0.0443825,-0.0207369,-0.0107672,177.024,-179.618,-179.829
0.0401471,-0.0222819,-0.0112428,177.035,-179.592,-179.946
0.0379772,-0.0214774,-0.0122238,177.012,-179.666,-179.794
0.0411318,-0.0234549,-0.0111465,177.117,-179.687,-179.808
0.0420933,-0.0234063,-0.0122431,176.952,-179.605,-179.887
0.0426871,-0.0271577,-0.0123548,177.015,-179.688,-179.893
0.044866,-0.0263209,-0.012148,177.01,-179.612,-179.932
0.0452648,-0.0234148,-0.0116042,177.018,-179.521,-179.897
0.0441611,-0.0246952,-0.0135682,177.071,-179.649,-179.826
0.0452859,-0.0209243,-0.012722,176.98,-179.643,-179.828
0.0444963,-0.0237065,-0.0128024,177.053,-179.731,-179.768
0.0457378,-0.0240345,-0.00898265,176.951,-179.524,-179.976
0.0449116,-0.0234689,-0.00719739,176.961,-179.626,-179.84
0.0427572,-0.0238893,-0.00334309,176.954,-179.621,-179.894
0.0430394,-0.0225602,-0.00648036,176.891,-179.665,179.979
0.043948,-0.0227289,-0.00735988,176.952,-179.587,-179.94
0.0437383,-0.0212051,-0.00586358,176.973,-179.746,-179.971
0.0463559,-0.0215183,-0.00339865,177.009,-179.644,-179.917
0.0434885,-0.0215072,-0.00183519,177.011,-179.648,-179.972
0.0441822,-0.0201842,-0.00661934,177.067,-179.665,-179.914
0.0438217,-0.0210712,-0.00735486,176.991,-179.636,-179.957
0.0438634,-0.022475,-0.0101031,177.056,-179.61,-179.934
0.0422229,-0.0245839,-0.0061899,177.05,-179.616,-179.883
0.0420645,-0.0211854,-0.00651836,176.995,-179.693,-179.992
0.045571,-0.0213149,-0.00625268,176.923,-179.631,-179.883
0.0463187,-0.0234937,-0.0100279,177.087,-179.63,-179.91
0.0436364,-0.0244026,-0.00757175,176.924,-179.69,-179.9
0.0446003,-0.0238872,-0.00901492,177.107,-179.662,-179.825
0.0421999,-0.0230191,-0.00746716,177.008,-179.639,-179.908
0.0418149,-0.0235286,-0.00649177,177.052,-179.576,-179.924
0.0417884,-0.0238302,-0.00831071,176.987,-179.585,-179.96
0.0402925,-0.0266626,-0.00830538,177,-179.664,-179.861
0.0455173,-0.0280293,-0.00442496,177.033,-179.768,-179.96
0.0465429,-0.028392,-0.00905736,177.026,-179.622,-179.932
0.0469694,-0.0270393,-0.00876994,176.957,-179.576,-179.928
0.0467851,-0.0278076,-0.00655711,177.109,-179.733,-179.906
0.0424551,-0.0241117,-0.00540414,177.068,-179.768,-179.968
0.0444692,-0.0218231,-0.0082276,177.082,-179.65,-179.873
0.0398841,-0.0223487,-0.0101506,176.941,-179.639,180
0.0395631,-0.0192662,-0.0123041,176.92,-179.757,-179.832
0.0401161,-0.0214252,-0.0121075,177.072,-179.635,-179.82
0.0421625,-0.0218637,-0.00730671,177.043,-179.771,-179.894
0.0461514,-0.0230245,-0.00749319,177.054,-179.641,-179.87
0.0467729,-0.0230374,-0.00520504,177.02,-179.681,-179.927
0.043904,-0.0198362,-0.00797208,176.946,-179.579,-179.848
0.0423936,-0.0201865,-0.00850109,176.998,-179.748,-179.873
0.0403521,-0.020845,-0.00886406,177.001,-179.666,-179.821
0.0403469,-0.0220571,-0.00901949,177.035,-179.673,-179.854
0.0428861,-0.0262764,-0.00894209,177.064,-179.689,-179.922
0.0430669,-0.0242566,-0.00860558,176.966,-179.724,-179.844
0.047177,-0.0252622,-0.0102404,176.936,-179.396,-179.923
0.0444804,-0.0283458,-0.00882238,177.088,-179.701,-179.993
0.0457199,-0.0269282,-0.00569543,177.025,-179.587,-179.864
0.0450925,-0.0288244,-0.00538597,177.103,-179.654,-179.909
0.0441733,-0.0274691,-0.00876808,177.025,-179.598,-179.916
0.0418487,-0.0263965,-0.0122193,176.997,-179.477,-179.93
0.0433103,-0.0254695,-0.0108226,177.054,-179.69,-179.903
0.0453908,-0.0238427,-0.00909836,176.974,-179.563,-179.821
0.0459862,-0.0235352,-0.0101874,177.045,-179.704,-179.972
0.0481914,-0.0236124,-0.0117311,177.05,-179.609,-179.803
0.0434136,-0.0247469,-0.013886,176.983,-179.804,-179.862
0.0435485,-0.0276767,-0.0113797,177.114,-179.678,-179.83
0.0444485,-0.0266583,-0.012526,177.018,-179.673,-179.893
0.0437769,-0.0250825,-0.0100768,176.93,-179.481,-179.954
0.0443341,-0.0249788,-0.01128,176.946,-179.73,-179.926
0.0428662,-0.0263632,-0.00881231,176.933,-179.5,179.896
0.0464508,-0.0264353,-0.00916354,177.054,-179.559,-179.896
0.0475989,-0.0237194,-0.00880352,177.025,-179.588,-179.873
0.0484119,-0.0255146,-0.00690001,177.043,-179.61,-179.966
0.0464015,-0.0257146,-0.00680921,177.048,-179.537,-179.929
0.0439779,-0.0256182,-0.00690376,176.987,-179.526,-179.951
0.039796,-0.025275,-0.0117574,176.994,-179.535,-179.922
0.0401812,-0.0233633,-0.0083149,177.012,-179.685,-179.886
0.0395373,-0.023618,-0.00854923,176.962,-179.637,-179.919
0.0401152,-0.0222757,-0.00901111,177,-179.754,-179.834
0.0432794,-0.0209246,-0.00778543,176.983,-179.719,-179.945
0.0467992,-0.0193405,-0.00856144,177.09,-179.776,-179.829
0.0469214,-0.0194504,-0.00812473,177.004,-179.661,-179.862
0.0459573,-0.0206598,-0.0068672,177.059,-179.524,-179.853
0.045986,-0.0199913,-0.00944091,176.993,-179.619,-179.877
0.0467455,-0.0217514,-0.00901411,177.04,-179.479,-179.862
0.0482432,-0.023823,-0.0117975,177.09,-179.68,-179.83
0.0473569,-0.0217848,-0.0136708,176.991,-179.661,-179.761
0.0470544,-0.0235164,-0.0142424,176.975,-179.769,-179.819
0.0473345,-0.0218269,-0.0178595,177.039,-179.62,-179.761
0.0443121,-0.0242348,-0.0167559,177.016,-179.642,-179.75
0.0433618,-0.0244922,-0.011655,177.001,-179.658,-179.976
0.0438763,-0.0271674,-0.00571932,177.095,-179.646,-179.938
0.0433924,-0.0291866,-0.00568113,177.048,-179.639,179.983
0.0441019,-0.0293395,-0.00478151,177.105,-179.669,-179.948
0.0435976,-0.0275034,-0.00581631,177.012,-179.615,-179.875
0.0472048,-0.0270272,-0.00676103,177.114,-179.539,-179.998
0.0490034,-0.0267382,-0.00853713,177.103,-179.607,-179.814
0.0490082,-0.0254611,-0.00904665,176.954,-179.546,-179.933
0.0498442,-0.0262989,-0.00711282,177.078,-179.568,-179.985
0.0508315,-0.0251234,-0.00525302,177.128,-179.643,-179.892
0.0514224,-0.0264051,-0.00617408,177.067,-179.576,-179.975
0.0496806,-0.025023,-0.00798565,177.089,-179.499,-179.913
0.0469075,-0.0247889,-0.00812466,177.032,-179.614,-179.87
0.0453458,-0.0246664,-0.00586296,177.013,-179.674,-179.926
0.0470822,-0.027119,-0.00649522,177.056,-179.659,-179.921
0.0461118,-0.0242946,-0.00765527,176.988,-179.7,-179.979
0.0435553,-0.0224708,-0.00589983,177.052,-179.6,-179.847
0.0425173,-0.0215578,-0.00801883,176.977,-179.699,-179.904
0.043332,-0.0183047,-0.0116905,177.069,-179.681,-179.789
0.0380525,-0.0200587,-0.0107608,176.965,-179.709,-179.923
0.0394372,-0.0224565,-0.00930751,177.094,-179.657,-179.844
0.0416586,-0.025169,-0.00809861,177,-179.613,-179.858
0.0440636,-0.0258945,-0.00546551,177.087,-179.719,-179.959
0.0480939,-0.0269461,-0.00623559,177.091,-179.624,-179.871
0.0482447,-0.0298457,-0.0078848,177.058,-179.636,-179.923
0.0443845,-0.027465,-0.00693953,177.008,-179.584,-179.908
0.0451657,-0.0272101,-0.00804269,176.965,-179.695,-179.852
0.0452985,-0.026697,-0.00949341,177.021,-179.618,-179.864
0.0465014,-0.0249085,-0.0110891,177.034,-179.744,-179.807
0.0477364,-0.0232138,-0.0130605,177.073,-179.586,-179.887
0.0482156,-0.0223433,-0.0131533,177.017,-179.608,-179.868
0.0483422,-0.0247078,-0.00924707,177.084,-179.676,-179.955
0.0465483,-0.0237455,-0.00983391,177.081,-179.654,-179.906
0.0450811,-0.0203274,-0.00939264,176.995,-179.63,-179.889
0.0459173,-0.0212194,-0.0123849,177.005,-179.525,-179.922
0.0441833,-0.0260169,-0.0123963,176.949,-179.615,-179.803
0.0428611,-0.0248577,-0.0139952,177.007,-179.628,-179.757
0.0453878,-0.0241691,-0.0184618,177.033,-179.596,-179.832
0.0460246,-0.0274262,-0.0146544,177.037,-179.5,-179.855
0.045667,-0.0279906,-0.0121442,177.019,-179.608,-179.93
0.045846,-0.0272256,-0.00699947,176.922,-179.49,-179.907
0.0462905,-0.0256523,-0.00705297,177.067,-179.849,-179.898
0.0443286,-0.0252708,-0.00354476,177.023,-179.607,-179.988
0.0440207,-0.0252407,-0.00222059,177.006,-179.756,-179.89
0.0446088,-0.0259751,-0.00252928,177.004,-179.613,-179.952
0.044944,-0.0260165,-0.00563849,177.026,-179.685,-179.88
0.0448185,-0.0233364,-0.00429478,176.906,-179.64,179.969
0.0466482,-0.0228433,-0.00479044,177.145,-179.717,179.983
0.0463129,-0.0224405,-0.00410395,177.013,-179.686,-179.938
0.0453772,-0.02383,-0.00539436,177.051,-179.725,-179.874
0.0446328,-0.0237076,-0.00682958,177.076,-179.643,-179.955
0.0428823,-0.0238362,-0.0107031,176.981,-179.544,-179.924
0.0424451,-0.0275321,-0.0160603,177.081,-179.621,-179.879
0.0399515,-0.0244109,-0.017139,176.948,-179.608,-179.8
0.0445725,-0.0247014,-0.0181784,176.997,-179.523,-179.835
0.0477666,-0.0241462,-0.0172353,177.069,-179.654,-179.804
0.0489325,-0.0236587,-0.0169613,177.035,-179.566,-179.813
0.0509725,-0.0252663,-0.01311,177.108,-179.709,-179.877
0.0506277,-0.0237213,-0.0118825,176.973,-179.484,-179.828
0.0508605,-0.0216218,-0.00848374,177.073,-179.619,-179.882
0.0504864,-0.0210489,-0.00713804,177.072,-179.708,-179.829
0.0521298,-0.0206092,-0.00677597,177.119,-179.573,-179.813
0.0518049,-0.0219149,-0.00542119,177.145,-179.608,-179.852
0.0513305,-0.0207705,-0.00789302,177.061,-179.62,-179.856
0.0508026,-0.0223808,-0.00936145,176.971,-179.579,-179.863
0.0478574,-0.0238109,-0.00873758,176.942,-179.605,-179.992
0.0456087,-0.0250516,-0.00708176,176.933,-179.526,-179.987
0.0424706,-0.0248364,-0.00653,177.033,-179.562,-179.895
0.0428732,-0.0233224,-0.00715249,177.019,-179.603,-179.89
0.0406555,-0.0235427,-0.00679355,176.951,-179.722,-179.906
0.0392923,-0.0218935,-0.0083967,177.002,-179.537,-179.929
0.0393452,-0.0226052,-0.00828903,176.922,-179.636,-179.978
0.0382672,-0.0241597,-0.0096791,176.981,-179.665,-179.906
0.0402462,-0.0248856,-0.0109714,176.951,-179.589,-179.859
0.0400471,-0.0264238,-0.0111602,177.035,-179.747,-179.864
0.0425095,-0.0247133,-0.0118073,176.877,-179.456,-179.886
0.041609,-0.0266693,-0.0121142,177.093,-179.786,-179.829
0.0448796,-0.0251239,-0.0165828,177.031,-179.552,-179.819
0.0470646,-0.0221783,-0.0197147,176.984,-179.696,-179.801
0.0485408,-0.0222902,-0.0148982,177.046,-179.545,-179.902
0.0491822,-0.0191859,-0.0161551,177.035,-179.617,-179.762
0.046181,-0.0225994,-0.0126457,177.055,-179.651,-179.833
0.0412749,-0.0225018,-0.00709719,177.079,-179.89,-179.833
0.0431213,-0.0225427,-0.00616768,177.016,-179.694,-179.902
0.0429571,-0.0241445,-0.00523515,176.968,-179.672,-179.878
0.0444565,-0.0256785,-0.00419017,177.008,-179.674,179.995
0.0461838,-0.0265873,-0.00726137,177.066,-179.593,-179.809
0.0458332,-0.0273242,-0.00897336,176.928,-179.558,-179.892
0.0480845,-0.0272944,-0.0120469,177.048,-179.537,-179.847
0.0490621,-0.0272296,-0.0138178,177.095,-179.551,-179.881
0.0468352,-0.0275412,-0.0118351,177.155,-179.608,-179.925
0.0466058,-0.0244663,-0.0112531,177.009,-179.671,-179.856
0.0478135,-0.0256802,-0.00539085,177.02,-179.644,-179.933
0.0474646,-0.0233083,-0.00551575,177.049,-179.649,-179.885
0.0492128,-0.0223198,-0.00554287,177.003,-179.649,-179.94
0.0510071,-0.0236727,-0.00872839,177.027,-179.646,-179.836
0.048303,-0.0218738,-0.00974394,177.039,-179.6,-179.992
0.0522739,-0.0227847,-0.0126721,177.1,-179.493,-179.812
0.0539166,-0.0243447,-0.0091116,177.151,-179.621,-179.905
0.0526144,-0.024865,-0.00826324,177.095,-179.62,-179.928
0.0479929,-0.0257109,-0.00976963,177.088,-179.641,-179.888
0.0439182,-0.0256637,-0.0102447,177.031,-179.714,-179.809
0.0424944,-0.0245953,-0.0112604,177.12,-179.674,-179.881
0.044281,-0.0216646,-0.0129058,176.917,-179.724,-179.844
0.0458473,-0.0228231,-0.0144496,177.014,-179.6,-179.847
0.044455,-0.0238412,-0.01135,176.999,-179.681,-179.849
0.0429492,-0.0259353,-0.0129445,177.025,-179.628,-179.876
0.0431543,-0.0268515,-0.0117663,177.17,-179.705,-179.895
0.0436683,-0.0255915,-0.0136259,177.011,-179.596,-179.872
0.0483657,-0.0238492,-0.012921,177.202,-179.681,-179.886
0.0522093,-0.0196625,-0.0141769,177.002,-179.582,-179.802
0.053859,-0.0178841,-0.0137467,177.019,-179.501,-179.848
0.0520378,-0.0178895,-0.0132148,176.882,-179.481,-179.863
0.0483215,-0.0168372,-0.0141034,176.981,-179.582,-179.794
0.0467944,-0.0195652,-0.0135042,176.94,-179.576,-179.806
0.0452053,-0.0240639,-0.0097195,177.067,-179.666,-179.904
0.0415602,-0.025164,-0.00661725,176.957,-179.706,-179.845
0.0413547,-0.0267341,-0.00598642,177.043,-179.617,-179.976
0.0400116,-0.0230398,-0.00642283,176.876,-179.682,-179.859
0.0441417,-0.0226996,-0.00904831,177.072,-179.581,-179.846
0.0427157,-0.0221699,-0.00887546,177.048,-179.654,-179.916
0.045367,-0.0228458,-0.00763606,177.035,-179.675,-179.952
0.0473711,-0.0245677,-0.00952155,176.973,-179.533,-179.994
0.0493508,-0.0217113,-0.00819528,177.036,-179.641,-179.8
0.0533913,-0.0253797,-0.00523957,177.133,-179.666,-179.977
0.0511637,-0.0219048,-0.00642342,177.096,-179.607,-179.89
0.0482088,-0.0229337,-0.00618704,177.051,-179.711,-179.887
0.0435907,-0.0219018,-0.0112776,177.086,-179.694,-179.839
0.0442578,-0.0232609,-0.0104439,176.996,-179.596,-179.913
0.0425078,-0.0237431,-0.00805479,176.994,-179.638,-179.896
0.0432382,-0.0243411,-0.00587687,177.076,-179.742,-179.88
0.0416344,-0.0232118,-0.006993,177.003,-179.567,-179.962
0.042474,-0.0234595,-0.00847451,177.056,-179.672,-179.941
0.0427429,-0.0219868,-0.00720909,177.055,-179.648,-179.921
0.0451817,-0.0231987,-0.00832998,177.135,-179.532,-179.899
0.0451509,-0.021247,-0.00818715,177.084,-179.66,-179.781
0.04338,-0.020125,-0.00631283,177.058,-179.63,-179.906
0.0429959,-0.0221382,-0.00986372,177.076,-179.639,-179.902
0.0437531,-0.0214132,-0.0100688,176.96,-179.543,-179.906
0.0431844,-0.0208201,-0.0119828,177.041,-179.722,-179.824
0.0467894,-0.0232198,-0.0119099,177.029,-179.509,-179.884
0.0489802,-0.0222486,-0.0118775,177.062,-179.65,-179.928
0.0454637,-0.0213449,-0.00717569,176.924,-179.771,-179.808
0.0438942,-0.0253609,-0.00690866,176.988,-179.658,-179.915
0.0454057,-0.0226192,-0.00726558,176.954,-179.661,-179.857
0.0450013,-0.0231027,-0.00968117,176.993,-179.615,-179.819
0.0456328,-0.0226071,-0.0113018,176.99,-179.619,-179.894
0.0452697,-0.0205138,-0.0112689,177.01,-179.532,-179.801
0.0488965,-0.0204662,-0.00950538,176.978,-179.603,-179.894
0.0503064,-0.0234751,-0.0055929,177.149,-179.627,-179.909
0.0455859,-0.0230542,-0.00638824,176.926,-179.671,-179.894
0.0488647,-0.022896,-0.00916382,177.039,-179.602,-179.91
0.04473,-0.023989,-0.0126774,176.973,-179.629,-179.873
0.0463091,-0.0235755,-0.0133702,177.031,-179.656,-179.87
0.0426828,-0.023706,-0.0137549,177.028,-179.678,-179.818
0.0452332,-0.0265993,-0.0093416,177.034,-179.645,-179.919
0.0454515,-0.0261077,-0.00947265,177.049,-179.55,-179.887
0.0491841,-0.0260744,-0.00600449,177.109,-179.682,-179.917
0.0489388,-0.0252783,-0.00416131,177.063,-179.616,-179.813
0.045244,-0.0233111,-0.00415105,177.096,-179.651,-179.929
0.0456079,-0.024183,-0.00416405,177.052,-179.632,-179.892
0.0459037,-0.0231033,-0.00443453,177.007,-179.659,-179.965
0.0484847,-0.0209138,-0.00735376,177.128,-179.655,-179.844
0.048686,-0.0204765,-0.0122141,177.02,-179.62,-179.842
0.0498085,-0.0264724,-0.0126032,176.992,-179.554,-179.843
0.0422179,-0.0292285,-0.0110025,177.09,-179.721,-179.879
0.041667,-0.0302262,-0.00587021,177.132,-179.754,-179.927
0.0430607,-0.0293402,-0.00673082,176.997,-179.681,179.93
0.0456582,-0.0248204,-0.00580697,176.998,-179.575,-179.887
0.045214,-0.0257588,-0.00562445,177.052,-179.661,-179.929
0.0466486,-0.0244377,-0.00675709,177.008,-179.667,-179.814
0.047226,-0.0205535,-0.0104924,176.985,-179.6,-179.772
0.0461495,-0.0217468,-0.00888299,177.119,-179.68,-179.861
0.0488009,-0.0231266,-0.00732199,176.966,-179.497,-179.903
0.0485785,-0.0224687,-0.0108,177.081,-179.653,-179.851
0.0470046,-0.0216469,-0.0101058,177.045,-179.613,-179.8
0.0451508,-0.0224966,-0.0107086,177.06,-179.813,-179.898
0.0417284,-0.0244556,-0.00857075,177.007,-179.727,-179.896
0.0449322,-0.0216284,-0.0124225,177.005,-179.67,-179.865
0.0438117,-0.0226975,-0.0127243,177.048,-179.47,-179.896
0.0450714,-0.0223531,-0.0136165,177.015,-179.682,-179.842
0.0491595,-0.0225886,-0.0131978,177.136,-179.763,-179.827
0.054513,-0.0241074,-0.0152282,177.04,-179.517,-179.727
0.050285,-0.0276148,-0.0127689,177.239,-179.625,-179.886
0.0508223,-0.0274485,-0.010079,177.07,-179.54,-179.864
0.0490428,-0.0280352,-0.00694628,177.071,-179.624,-179.915
0.0451517,-0.028114,-0.00314151,177.102,-179.728,179.984
0.0453418,-0.027638,-0.00295747,176.943,-179.7,-179.965
0.04638,-0.0259545,-0.0034505,177.048,-179.664,-179.962
0.0447673,-0.024748,-0.00693928,177.166,-179.781,-179.857
0.0483592,-0.0230803,-0.00762424,177.052,-179.588,-179.824
0.0495278,-0.024872,-0.00971486,177.031,-179.63,-179.833
0.0526796,-0.0246866,-0.00980039,177.015,-179.51,-179.883
0.0514593,-0.026958,-0.0103997,177.055,-179.655,-179.894
0.0469032,-0.0239617,-0.0156214,177.056,-179.623,-179.905
0.0481781,-0.0264916,-0.0170727,177.068,-179.554,-179.758
0.0470101,-0.0217829,-0.0116635,176.923,-179.685,-179.924
0.0508316,-0.0224729,-0.00926292,177.184,-179.625,-179.908
0.0501782,-0.0224735,-0.00815326,177.026,-179.591,-179.952
0.0479215,-0.0254867,-0.00721871,177.103,-179.608,-179.882
0.0470943,-0.0270004,-0.00726233,177.038,-179.622,-179.973
0.0467786,-0.0272549,-0.0106485,177.073,-179.588,-179.894
0.0415565,-0.0254784,-0.0145585,177.035,-179.599,-179.895
0.0411597,-0.0249728,-0.013852,177.154,-179.67,-179.852
0.0382992,-0.0233742,-0.0123538,176.953,-179.734,-179.86
0.0396066,-0.0244377,-0.00850115,177.034,-179.673,-179.919
0.0425223,-0.0264567,-0.0110237,177.101,-179.575,-179.837
0.0442798,-0.0264817,-0.00695374,177.041,-179.645,-179.931
0.0474943,-0.0282309,-0.00658122,177.072,-179.576,-179.866
0.0456229,-0.0258301,-0.00658209,176.934,-179.488,-179.917
0.045928,-0.0254242,-0.00298865,176.958,-179.557,-179.955
0.0456159,-0.0232652,-0.00481292,177.123,-179.536,-179.94
0.0445737,-0.0219002,-0.00211405,177.083,-179.588,-179.933
0.0441589,-0.022563,-0.00451094,176.973,-179.568,-179.98
0.0439482,-0.0224569,-0.0067718,176.984,-179.568,-179.89
0.04428,-0.020476,-0.00737272,177.004,-179.721,-179.931
0.0467315,-0.0223631,-0.00990732,176.927,-179.46,-179.962
0.0452494,-0.022489,-0.0123125,177.032,-179.647,-179.911
0.0435978,-0.0216179,-0.0114615,177.007,-179.598,-179.853
0.0429297,-0.0210895,-0.0109837,177.106,-179.76,-179.807
0.0425273,-0.0215003,-0.01474,177.022,-179.652,-179.82
0.0393606,-0.0207061,-0.0175363,176.966,-179.652,-179.85
0.0412475,-0.0223225,-0.0149619,176.979,-179.748,-179.767
0.0454501,-0.0235701,-0.0132874,177.037,-179.581,-179.826
0.0498265,-0.0239119,-0.010177,177.023,-179.739,-179.882
0.0513983,-0.0248943,-0.00691194,177.019,-179.578,-179.863
0.0531129,-0.0280007,-0.00902193,177.219,-179.688,-179.9
0.0492805,-0.029354,-0.00427092,177.105,-179.652,-179.983
0.0508085,-0.0304804,-0.00558638,177.071,-179.655,-179.927
0.0490524,-0.029475,-0.00360261,177.004,-179.645,-179.977
0.0524838,-0.029556,-0.00750575,177.072,-179.602,-179.986
0.0517563,-0.0258197,-0.00937117,177.055,-179.622,-179.873
0.0492612,-0.0232327,-0.0119304,177.074,-179.654,-179.826
0.0486072,-0.0221878,-0.0147567,177.225,-179.67,-179.827
0.0453778,-0.0197873,-0.00707088,177.08,-179.589,-179.782
0.0448675,-0.0194231,-0.000898668,177.044,-179.639,-179.812
0.0436563,-0.0186033,0.000761754,177.085,-179.699,-179.864
0.0411908,-0.0232169,-0.00138764,177.018,-179.903,-179.901
0.0429981,-0.0232192,-0.00309625,177.103,-179.728,-179.791
0.0429245,-0.0224667,-0.00394746,177.015,-179.687,-179.852
0.0464739,-0.023077,-0.00742919,177.033,-179.571,-179.839
0.049791,-0.0255462,-0.0117505,177.003,-179.553,-179.83
0.0497529,-0.027878,-0.013233,177.049,-179.612,-179.791
0.0524536,-0.0298754,-0.0127255,177.064,-179.636,-179.73
0.0464276,-0.0277699,-0.010587,177.071,-179.756,-179.833
0.0473674,-0.0264305,-0.0107543,177.008,-179.69,-179.769
0.0492551,-0.0251589,-0.0125195,177.03,-179.698,-179.846
0.0487202,-0.024912,-0.0102773,176.961,-179.63,-179.801
0.04823,-0.025553,-0.0101471,177.077,-179.663,-179.781
0.048172,-0.0248052,-0.00699804,176.951,-179.561,-179.934
0.0449806,-0.0235607,-0.006404,177.101,-179.604,-179.784
